User_ID,Attempt_Number,H_mean_ms,H_median_ms,H_std_ms,F_mean_ms,F_median_ms,F_std_ms,T_total_ms,Drift_Level
DSU-SYN-19,11,131.172,90.376,23.619,64.908,78.838,12.564,2009.235,0.057324
DSU-SYN-19,12,122.736,94.136,20.823,79.058,75.712,17.579,1839.18,0.069138
DSU-SYN-19,13,127.035,88.613,29.672,79.906,73.033,15.956,1843.485,0.083173
DSU-SYN-19,14,131.721,81.639,28.991,77.373,78.907,17.768,1990.499,0.09975
DSU-SYN-19,15,124.628,84.034,27.125,73.787,72.527,20.117,1945.609,0.119203
DSU-SYN-19,16,127.558,84.019,22.474,85.559,87.049,20.922,1929.736,0.141851
DSU-SYN-19,17,124.082,93.67,24.74,71.928,89.526,18.703,2088.511,0.167982
DSU-SYN-19,18,119.128,89.886,30.948,76.558,77.305,16.028,2049.436,0.197816
DSU-SYN-19,19,122.876,87.427,22.849,86.462,86.491,19.01,1902.979,0.231475
DSU-SYN-19,20,135.08,86.746,23.356,67.372,76.436,15.61,1951.412,0.268941
DSU-SYN-19,21,131.862,87.438,27.21,74.508,81.524,24.221,1982.941,0.310026
DSU-SYN-19,22,130.86,82.285,30.338,76.96,88.323,19.297,2063.441,0.354344
DSU-SYN-19,23,133.138,88.696,29.497,76.303,87.626,18.827,2059.19,0.401312
DSU-SYN-19,24,128.353,92.088,24.32,83.417,84.201,18.657,2045.525,0.450166
DSU-SYN-19,25,132.23,89.653,26.929,76.995,99.007,22.864,2083.444,0.5
DSU-SYN-19,26,138.317,83.736,21.101,81.729,77.658,19.834,2093.673,0.549834
DSU-SYN-19,27,137.938,88.82,28.734,85.285,88.991,19.332,2190.753,0.598688
DSU-SYN-19,28,133.664,104.228,25.989,90.689,87.488,20.009,2152.286,0.645656
DSU-SYN-19,29,133.483,82.845,20.525,94.842,96.114,25.733,2120.093,0.689974
DSU-SYN-19,30,129.256,94.796,28.412,82.069,99.445,26.786,2167.124,0.731059
DSU-SYN-19,31,136.339,91.093,32.433,89.393,88.568,22.547,2103.885,0.768525
DSU-SYN-19,32,137.733,90.962,31.45,89.05,97.929,20.983,2145.448,0.802184
DSU-SYN-19,33,131.474,102.51,26.689,87.414,91.579,21.914,2044.506,0.832018
DSU-SYN-19,34,136.852,103.158,28.06,89.559,93.07,21.406,2099.636,0.858149
DSU-SYN-19,35,138.232,104.56,26.489,89.159,84.259,24.169,2172.101,0.880797
DSU-SYN-19,36,134.513,100.401,26.203,85.632,84.177,19.231,2279.416,0.90025
DSU-SYN-19,37,135.397,102.569,27.203,96.755,87.113,22.065,2193.075,0.916827
DSU-SYN-19,38,150.954,103.642,27.88,96.617,106.379,17.952,2134.612,0.930862
DSU-SYN-19,39,138.343,98.618,28.588,84.941,102.21,18.519,2183.115,0.942676
DSU-SYN-19,40,144.935,100.73,27.02,84.893,92.604,20.225,2214.466,0.952574
DSU-SYN-19,41,132.847,105.095,29.798,94.305,102.796,21.058,2151.77,0.960834
DSU-SYN-19,42,137.239,100.191,29.316,88.333,82.148,20.779,2229.826,0.967705
DSU-SYN-19,43,140.762,107.254,34.46,97.999,102.696,24.122,2326.041,0.973403
DSU-SYN-19,44,149.42,106.097,31.36,92.315,94.247,21.38,2251.25,0.978119
DSU-SYN-19,45,136.634,100.456,23.725,103.971,93.25,23.38,2310.976,0.982014
DSU-SYN-19,46,141.795,108.691,26.525,108.087,101.16,22.778,2309.651,0.985226
DSU-SYN-19,47,134.498,100.073,33.252,82.559,98.053,23.596,2348.534,0.987872
DSU-SYN-19,48,132.466,109.604,28.254,91.127,87.401,19.555,2239.588,0.990048
DSU-SYN-19,49,134.851,105.289,28.004,86.57,91.602,23.124,2192.464,0.991837
DSU-SYN-19,50,140.61,105.095,32.375,92.02,88.533,22.479,2245.265,0.993307
DSU-SYN-20,1,95.177,76.044,21.164,88.322,86.493,36.786,2214.585,0.008163
DSU-SYN-20,2,94.614,78.86,22.532,80.88,87.454,34.023,2299.95,0.009952
DSU-SYN-20,3,103.311,77.261,26.676,92.585,86.296,35.271,2336.815,0.012128
DSU-SYN-20,4,108.673,77.614,24.913,89.965,100.141,38.273,2342.716,0.014774
DSU-SYN-20,5,101.346,83.207,22.559,99.867,91.726,34.045,2297.718,0.017986
DSU-SYN-20,6,96.662,83.527,20.979,96.459,83.576,35.394,2411.575,0.021881
DSU-SYN-20,7,92.051,90.92,21.989,90.821,94.856,36.911,2351.646,0.026597
DSU-SYN-20,8,107.902,83.527,27.483,93.234,103.329,37.372,2207.781,0.032295
DSU-SYN-20,9,116.094,78.184,26.853,90.412,98.046,33.427,2380.047,0.039166
DSU-SYN-20,10,101.921,89.099,24.251,96.048,78.86,34.969,2367.462,0.047426
DSU-SYN-20,11,104.483,86.188,22.288,90.943,99.129,29.528,2382.947,0.057324
DSU-SYN-20,12,101.908,77.033,24.102,98.275,98.513,34.936,2406.539,0.069138
DSU-SYN-20,13,108.171,81.411,21.597,87.408,97.586,35.228,2276.214,0.083173
DSU-SYN-20,14,95.705,86.305,22.044,93.566,100.329,32.13,2351.261,0.09975
DSU-SYN-20,15,103.626,84.395,26.604,84.035,96.698,38.063,2347.21,0.119203
DSU-SYN-20,16,104.199,84.996,24.479,96.004,97.1,33.124,2436.369,0.141851
DSU-SYN-20,17,111.191,84.304,20.01,92.396,95.422,32.828,2349.68,0.167982
DSU-SYN-20,18,98.847,86.947,24.306,83.866,96.961,35.673,2419.989,0.197816
DSU-SYN-20,19,104.542,80.509,22.129,91.253,95.638,36.326,2380.587,0.231475
DSU-SYN-20,20,105.058,83.434,30.509,90.682,92.927,44.348,2434.649,0.268941
DSU-SYN-20,21,101.014,90.144,22.166,101.664,95.83,35.186,2530.144,0.310026
DSU-SYN-20,22,111.544,91.593,25.746,94.518,101.651,39.495,2440.23,0.354344
DSU-SYN-20,23,118.565,91.826,25.418,99.727,99.745,33.541,2438.584,0.401312
DSU-SYN-20,24,111.542,86.373,25.972,99.421,104.541,38.532,2471.246,0.450166
DSU-SYN-20,25,104.497,98.304,25.017,99.904,98.841,35.863,2582.579,0.5
DSU-SYN-20,26,119.161,92.469,25.348,105.2,102.335,36.817,2513.113,0.549834
DSU-SYN-20,27,110.904,92.388,26.366,106.178,99.155,39.273,2440.66,0.598688
DSU-SYN-20,28,111.092,89.328,23.406,109.688,97.994,35.948,2606.071,0.645656
DSU-SYN-20,29,111.9,91.829,23.773,109.566,109.776,39.729,2569.115,0.689974
DSU-SYN-20,30,115.86,90.887,24.467,113.212,110.106,36.321,2546.601,0.731059
DSU-SYN-20,31,114.666,88.543,27.132,103.804,100.551,34.514,2445.586,0.768525
DSU-SYN-20,32,114.916,94.364,24.665,110.942,106.546,39.795,2552.347,0.802184
DSU-SYN-20,33,113.374,95.897,23.842,110.93,101.913,40.774,2550.409,0.832018
DSU-SYN-20,34,123.093,90.184,25.433,110.554,115.082,42.754,2584.836,0.858149
DSU-SYN-20,35,127.376,94.756,29.985,103.114,111.033,32.829,2510.223,0.880797
DSU-SYN-20,36,120.871,89.993,28.401,114.633,105.893,36.342,2561.377,0.90025
DSU-SYN-20,37,114.007,96.347,27.67,107.723,119.278,37.036,2696.944,0.916827
DSU-SYN-20,38,113.883,97.47,30.441,116.656,106.991,40.281,2633.236,0.930862
DSU-SYN-20,39,116.602,100.398,32.197,112.958,113.147,40.623,2505.03,0.942676
DSU-SYN-20,40,121.781,92.413,26.115,123.317,108.428,37.134,2690.948,0.952574
DSU-SYN-20,41,114.89,95.408,30.753,110.784,100.743,40.379,2584.993,0.960834
DSU-SYN-20,42,127.451,94.738,30.292,121.333,105.144,38.565,2642.01,0.967705
DSU-SYN-20,43,115.568,99.223,27.129,109.334,110.657,39.25,2627.988,0.973403
DSU-SYN-20,44,116.945,95.181,27.418,110.639,107.825,39.902,2490.898,0.978119
DSU-SYN-20,45,116.357,96.627,25.594,120.769,110.649,39.55,2585.273,0.982014
DSU-SYN-20,46,119.989,92.008,27.325,105.442,108.936,32.722,2541.103,0.985226
DSU-SYN-20,47,127.435,102.284,31.06,119.449,114.691,38.001,2548.249,0.987872
DSU-SYN-20,48,125.888,98.494,34.008,108.98,122.534,38.75,2715.033,0.990048
DSU-SYN-20,49,128.67,93.089,26.57,105.012,103.353,40.817,2608.282,0.991837
DSU-SYN-20,50,120.475,101.011,23.146,118.963,108.667,40.487,2665.937,0.993307
DSU-SYN-21,1,116.974,85.748,12.071,89.27,70.799,20.372,1702.596,0.008163
DSU-SYN-21,2,108.347,79.591,19.067,85.585,67.193,21.809,1779.292,0.009952
DSU-SYN-21,3,109.987,86.739,16.298,91.792,77.77,24.594,1741.542,0.012128
DSU-SYN-21,4,113.27,79.49,15.222,87.843,65.372,20.324,1563.202,0.014774
DSU-SYN-21,5,103.564,85.167,17.254,84.385,70.265,21.914,1771.559,0.017986
DSU-SYN-21,6,109.559,90.001,17.955,80.817,69.325,19.926,1688.818,0.021881
DSU-SYN-21,7,106.726,88.514,14.114,89.421,73.398,25.304,1644.31,0.026597
DSU-SYN-21,8,110.643,87.628,21.366,80.57,64.611,30.07,1680.394,0.032295
DSU-SYN-21,9,101.223,83.918,10.609,91.055,75.074,20.809,1668.622,0.039166
DSU-SYN-21,10,115.445,78.228,14.268,88.423,65.866,22.388,1615.588,0.047426
DSU-SYN-21,11,112.076,86.411,18.994,91.211,71.818,19.548,1741.501,0.057324
DSU-SYN-21,12,109.563,86.537,20.299,85.952,78.922,26.825,1763.259,0.069138
DSU-SYN-21,13,106.567,76.691,20.444,91.246,66.624,26.206,1654.465,0.083173
DSU-SYN-21,14,109.648,90.546,15.045,90.286,77.962,23.87,1807.068,0.09975
DSU-SYN-21,15,117.787,88.31,12.082,84.736,76.396,19.548,1702.715,0.119203
DSU-SYN-21,16,114.219,96.027,16.597,88.008,71.954,24.396,1721.581,0.141851
DSU-SYN-21,17,118.243,85.153,18.463,95.115,70.39,25.728,1750.644,0.167982
DSU-SYN-21,18,117.478,90.657,19.25,89.306,69.603,26.815,1793.653,0.197816
DSU-SYN-21,19,109.025,91.196,12.54,90.397,79.827,23.583,1767.519,0.231475
DSU-SYN-21,20,99.732,89.005,19.503,97.456,80.585,23.527,1758.909,0.268941
DSU-SYN-21,21,108.893,90.683,15.705,84.481,69.121,27.997,1763.891,0.310026
DSU-SYN-21,22,117.45,89.936,14.6,102.16,63.485,23.024,1792.303,0.354344
DSU-SYN-21,23,118.349,89.717,14.711,92.77,72.965,22.676,1878.12,0.401312
DSU-SYN-21,24,112.008,95.733,19.941,104.414,77.636,26.792,1812.817,0.450166
DSU-SYN-21,25,121.145,87.611,13.194,102.013,82.019,26.212,1803.077,0.5
DSU-SYN-21,26,127.319,93.723,21.086,104.412,90.741,24.44,1809.049,0.549834
DSU-SYN-21,27,113.259,104.664,21.327,104.637,100.106,26.25,1778.266,0.598688
DSU-SYN-21,28,120.615,92.873,19.514,100.537,78.823,22.152,1994.995,0.645656
DSU-SYN-21,29,123.887,97.418,22.615,106.754,84.885,27.534,1906.19,0.689974
DSU-SYN-21,30,126.483,103.05,21.329,103.509,93.235,24.799,1936.532,0.731059
DSU-SYN-21,31,125.876,96.911,19.086,103.532,81.849,22.506,1874.775,0.768525
DSU-SYN-21,32,125.743,106.895,22.656,90.799,89.323,24.897,1962.193,0.802184
DSU-SYN-21,33,124.879,100.138,21.161,106.918,94.139,26.369,2015.416,0.832018
DSU-SYN-21,34,130.119,104.907,17.078,114.327,83.847,28.317,1879.19,0.858149
DSU-SYN-21,35,119.902,111.862,19.263,115.002,87.758,25.572,1950.924,0.880797
DSU-SYN-21,36,119.672,102.261,19.044,106.181,92.989,27.34,1856.145,0.90025
DSU-SYN-21,37,130.733,102.593,20.477,113.398,86.765,23.86,2094.217,0.916827
DSU-SYN-21,38,126.642,102.474,20.888,116.307,84.9,22.97,1921.574,0.930862
DSU-SYN-21,39,133.575,107.254,21.321,117.726,92.773,26.216,1961.012,0.942676
DSU-SYN-21,40,128.766,99.112,22.019,111.556,78.361,26.451,1954.381,0.952574
DSU-SYN-21,41,132.408,94.198,21.094,106.996,94.409,26.85,2103.799,0.960834
DSU-SYN-21,42,130.703,101.493,22.681,107.913,93.942,23.657,1922.475,0.967705
DSU-SYN-21,43,129.773,109.776,16.605,118.41,88.059,22.302,1771.723,0.973403
DSU-SYN-21,44,119.932,103.633,21.968,114.066,85.697,24.261,1954.342,0.978119
DSU-SYN-21,45,127.817,104.956,20.179,115.761,85.344,24.873,1946.459,0.982014
DSU-SYN-21,46,133.081,103.196,20.431,115.98,101.993,27.585,2071.759,0.985226
DSU-SYN-21,47,132.935,100.879,22.247,102.786,87.96,25.507,1957.982,0.987872
DSU-SYN-21,48,124.044,102.511,23.522,109.812,78.046,25.216,1880.479,0.990048
DSU-SYN-21,49,129.046,106.495,22.841,105.844,90.75,25.914,1907.698,0.991837
DSU-SYN-21,50,131.562,108.095,24.579,106.951,96.374,25.861,2033.56,0.993307
DSU-SYN-22,1,100.903,109.819,22.772,81.147,67.246,15.636,1837.847,0.008163
DSU-SYN-22,2,97.677,108.153,26.572,79.615,72.924,20.363,1666.395,0.009952
DSU-SYN-22,3,99.914,105.224,32.11,89.772,66.143,13.187,1624.637,0.012128
DSU-SYN-22,4,104.43,113.804,23.692,81.176,76.542,16.145,1821.171,0.014774
DSU-SYN-22,5,106.879,105.694,28.142,82.403,61.181,14.277,1823.334,0.017986
DSU-SYN-22,6,98.818,116.578,27.801,83.107,70.345,15.222,1758.782,0.021881
DSU-SYN-22,7,93.557,113.469,22.744,82.003,72.194,18.294,1629.555,0.026597
DSU-SYN-22,8,98.044,107.93,29.409,71.298,67.103,17.541,1702.341,0.032295
DSU-SYN-22,9,106.642,112.615,27.623,72.024,68.12,14.408,1683.73,0.039166
DSU-SYN-22,10,106.56,118.732,28.922,87.147,58.818,17.44,1722.499,0.047426
DSU-SYN-22,11,110.488,109.121,28.462,90.393,67.131,14.095,1908.276,0.057324
DSU-SYN-22,12,99.162,111.713,29.991,85.906,66.781,16.455,1716.761,0.069138
DSU-SYN-22,13,99.228,123.04,28.643,88.19,66.192,16.089,1705.535,0.083173
DSU-SYN-22,14,97.357,111.784,28.257,92.003,61.351,15.603,1679.499,0.09975
DSU-SYN-22,15,112.669,108.59,30.775,91.223,68.044,13.685,1652.735,0.119203
DSU-SYN-22,16,110.163,107.042,30.46,86.586,71.636,18.401,1689.663,0.141851
DSU-SYN-22,17,101.457,117.39,28.035,69.974,73.789,14.741,1795.559,0.167982
DSU-SYN-22,18,113.835,114.436,32.244,88.054,80.017,14.802,1771.234,0.197816
DSU-SYN-22,19,110.843,114.006,32.8,85.279,83.582,22.904,1801.652,0.231475
DSU-SYN-22,20,110.914,121.591,27.135,80.824,79.454,18.441,1777.292,0.268941
DSU-SYN-22,21,108.947,104.442,29.828,85.081,78.245,20.416,1845.84,0.310026
DSU-SYN-22,22,111.666,109.683,31.998,94.351,81.095,23.41,1700.288,0.354344
DSU-SYN-22,23,108.592,114.304,31.183,91.688,73.158,20.881,1755.759,0.401312
DSU-SYN-22,24,106.208,113.774,30.09,85.311,75.248,18.104,1792.458,0.450166
DSU-SYN-22,25,116.679,119.494,33.892,92.609,76.391,17.32,1861.971,0.5
DSU-SYN-22,26,116.769,118.632,32.775,89.999,82.087,17.486,1937.032,0.549834
DSU-SYN-22,27,114.392,129.173,28.834,87.093,74.813,15.68,1795.279,0.598688
DSU-SYN-22,28,118.04,122.393,30.75,94.662,75.866,23.464,1854.676,0.645656
DSU-SYN-22,29,109.119,127.192,31.627,110.191,77.179,21.639,1995.211,0.689974
DSU-SYN-22,30,113.863,120.236,34.221,102.312,72.694,16.876,1754.232,0.731059
DSU-SYN-22,31,120.121,123.316,32.146,89.538,75.318,18.659,1895.959,0.768525
DSU-SYN-22,32,118.339,128.148,38.39,100.307,89.273,17.921,1835.874,0.802184
DSU-SYN-22,33,116.525,117.779,32.899,96.401,71.451,24.461,1924.441,0.832018
DSU-SYN-22,34,110.569,130.729,31.169,108.199,79.299,18.879,1994.047,0.858149
DSU-SYN-22,35,122.131,130.489,32.877,105.328,88.626,20.827,1966.718,0.880797
DSU-SYN-22,36,112.289,129.992,33.302,100.103,92.208,16.838,2097.622,0.90025
DSU-SYN-22,37,119.702,128.882,32.29,92.947,84.035,21.314,2034.849,0.916827
DSU-SYN-22,38,119.076,116.585,29.492,115.57,78.599,24.104,1926.337,0.930862
DSU-SYN-22,39,119.366,130.886,31.354,113.071,85.844,21.738,1976.535,0.942676
DSU-SYN-22,40,123.75,135.832,33.125,114.114,81.918,22.538,2032.475,0.952574
DSU-SYN-22,41,115.263,129.156,33.512,98.798,87.901,21.028,1995.634,0.960834
DSU-SYN-22,42,120.386,127.76,32.608,104.908,82.027,27.333,1904.123,0.967705
DSU-SYN-22,43,117.908,125.784,38.656,96.273,88.56,21.336,2027.838,0.973403
DSU-SYN-22,44,127.098,134.477,32.451,105.462,74.914,20.982,1950.321,0.978119
DSU-SYN-22,45,120.055,120.041,34.609,94.204,87.066,17.685,1947.594,0.982014
DSU-SYN-22,46,126.818,131.465,36.486,113.812,81.604,24.512,1905.447,0.985226
DSU-SYN-22,47,124.823,126.107,31.3,108.199,91.964,23.064,2023.866,0.987872
DSU-SYN-22,48,121.791,131.247,34.396,107.808,87.561,22.892,1895.574,0.990048
DSU-SYN-22,49,120.507,121.726,34.337,114.451,83.529,21.11,2062.97,0.991837
DSU-SYN-22,50,110.851,126.061,34.564,87.25,80.542,23.551,2080.667,0.993307
DSU-SYN-23,1,106.373,123.773,29.229,102.27,71.778,19.399,1584.462,0.008163
DSU-SYN-23,2,110.851,127.002,32.15,96.529,67.986,22.31,1667.338,0.009952
DSU-SYN-23,3,106.216,116.265,29.775,92.514,77.556,22.573,1744.091,0.012128
DSU-SYN-23,4,108.163,112.571,29.217,111.921,68.593,18.989,1729.658,0.014774
DSU-SYN-23,5,107.764,131.94,26.907,93.216,81.214,16.161,1617.901,0.017986
DSU-SYN-23,6,104.42,124.789,30.294,101.982,71.532,22.205,1914.651,0.021881
DSU-SYN-23,7,108.29,120.192,25.537,95.519,72.759,17.85,1633.133,0.026597
DSU-SYN-23,8,113.826,126.032,28.413,92.219,82.179,19.088,1515.113,0.032295
DSU-SYN-23,9,108.622,125.049,22.779,94.673,73.63,21.076,1601.926,0.039166
DSU-SYN-23,10,101.048,123.705,27.713,103.054,67.789,15.894,1693.376,0.047426
DSU-SYN-23,11,106.649,124.859,27.601,95.249,82.82,15.509,1731.078,0.057324
DSU-SYN-23,12,112.202,124.76,27.271,95.38,73.632,16.128,1579.702,0.069138
DSU-SYN-23,13,109.075,123.959,26.435,104.645,77.898,23.199,1691.07,0.083173
DSU-SYN-23,14,111.443,123.396,31.59,93.23,74.774,19.397,1639.142,0.09975
DSU-SYN-23,15,108.72,124.533,30.216,100.319,71.479,22.319,1686.521,0.119203
DSU-SYN-23,16,101.815,120.8,24.988,102.091,75.156,18.235,1779.756,0.141851
DSU-SYN-23,17,101.598,125.771,34.941,108.918,76.68,16.946,1581.329,0.167982
DSU-SYN-23,18,105.858,119.341,27.822,101.152,76.852,21.119,1598.978,0.197816
DSU-SYN-23,19,105.11,122.583,29.297,114.869,79.532,16.014,1724.994,0.231475
DSU-SYN-23,20,111.924,123.43,26.936,115.223,72.469,21.857,1720.965,0.268941
DSU-SYN-23,21,112.939,133.33,31.575,102.227,86.346,18.8,1730.736,0.310026
DSU-SYN-23,22,104.267,120.427,30.516,108.762,70.382,21.807,1675.222,0.354344
DSU-SYN-23,23,117.977,124.679,27.809,108.042,76.038,23.933,1746.71,0.401312
DSU-SYN-23,24,111.699,130.277,28.345,100.927,84.963,18.217,1684.328,0.450166
DSU-SYN-23,25,117.538,130.84,27.967,106.044,78.087,25.616,1839.7,0.5
DSU-SYN-23,26,112.147,131.993,27.955,106.819,85.135,22.515,1784.407,0.549834
DSU-SYN-23,27,116.371,130.383,31.176,110.153,82.925,22.17,1834.642,0.598688
DSU-SYN-23,28,116.968,124.944,29.318,115.356,95.252,22.168,1791.159,0.645656
DSU-SYN-23,29,117.896,125.951,35.305,115.057,83.292,21.556,1796.379,0.689974
DSU-SYN-23,30,124.072,131.363,32.622,118.284,83.686,22.63,1864.807,0.731059
DSU-SYN-23,31,110.418,134.312,32.303,116.446,89.093,22.951,1950.45,0.768525
DSU-SYN-23,32,112.896,131.944,34.249,119.292,92.309,29.328,1909.924,0.802184
DSU-SYN-23,33,124.986,132.656,30.246,115.177,94.421,23.587,1904.112,0.832018
DSU-SYN-23,34,118.73,132.793,32.407,121.984,95.717,20.164,1937.088,0.858149
DSU-SYN-23,35,116.955,137.414,32.487,127.531,88.617,23.221,1932.98,0.880797
DSU-SYN-23,36,116.189,135.055,32.396,115.481,88.876,25.636,1854.455,0.90025
DSU-SYN-23,37,123.69,137.291,29.651,122.044,83.365,24.496,1865.824,0.916827
DSU-SYN-23,38,121.152,129.499,33.519,124.799,87.285,21.467,1937.361,0.930862
DSU-SYN-23,39,123.721,124.012,38.309,122.669,96.544,22.676,1779.207,0.942676
DSU-SYN-23,40,124.875,133.536,34.679,118.402,93.989,21.139,1972.558,0.952574
DSU-SYN-23,41,115.708,147.738,38.954,129.693,100.379,22.899,1996.188,0.960834
DSU-SYN-23,42,121.292,128.866,37.151,126.821,92.675,20.077,1875.556,0.967705
DSU-SYN-23,43,112.77,141.462,29.413,121.894,87.915,19.597,1934.985,0.973403
DSU-SYN-23,44,120.292,141.012,30.275,115.733,78.746,17.723,2045.588,0.978119
DSU-SYN-23,45,132.449,137.355,31.404,118.572,98.391,21.914,1937.517,0.982014
DSU-SYN-23,46,122.025,134.105,32.163,122.193,87.352,24.343,1888.836,0.985226
DSU-SYN-23,47,122.773,143.917,33.071,126.01,82.514,22.048,1924.579,0.987872
DSU-SYN-23,48,131.792,127.236,33.262,129.28,88.6,22.701,1946.515,0.990048
DSU-SYN-23,49,123.13,144.897,34.633,128.545,91.186,21.39,1908.03,0.991837
DSU-SYN-23,50,116.439,139.512,32.554,116.58,96.367,20.388,1978.206,0.993307
DSU-SYN-24,1,94.053,129.484,22.951,100.71,69.503,31.552,1879.436,0.008163
DSU-SYN-24,2,88.159,128.765,23.723,101.695,72.602,27.766,1808.241,0.009952
DSU-SYN-24,3,99.792,122.244,26.294,95.936,74.645,30.767,1893.088,0.012128
DSU-SYN-24,4,94.693,124.97,26.948,96.739,71.744,29.836,1882.446,0.014774
DSU-SYN-24,5,105.238,129.874,24.18,98.421,64.41,29.301,1896.345,0.017986
DSU-SYN-24,6,100.944,127.682,21.227,103.082,68.167,27.282,1969.402,0.021881
DSU-SYN-24,7,104.092,125.339,25.795,101.929,77.169,31.59,1784.332,0.026597
DSU-SYN-24,8,106.928,129.451,22.778,91.272,71.937,29.098,1902.079,0.032295
DSU-SYN-24,9,100.719,121.414,21.295,99.915,65.845,30.188,1787.008,0.039166
DSU-SYN-24,10,95.89,127.97,25.64,93.052,62.201,29.896,1922.791,0.047426
DSU-SYN-24,11,99.355,122.013,24.919,107.014,70.639,25.816,1900.712,0.057324
DSU-SYN-24,12,107.762,118.349,24.306,96.902,70.22,30.434,1969.831,0.069138
DSU-SYN-24,13,98.218,131.425,24.006,96.468,65.91,25.464,1913.548,0.083173
DSU-SYN-24,14,108.363,127.628,26.099,96.455,68.791,32.538,2039.825,0.09975
DSU-SYN-24,15,105.883,129.714,24.565,100.62,66.125,26.538,1826.176,0.119203
DSU-SYN-24,16,99.1,124.635,20.915,99.636,69.188,27.322,1885.934,0.141851
DSU-SYN-24,17,97.716,123.482,27.033,89.017,59.707,30.372,1926.415,0.167982
DSU-SYN-24,18,101.879,124.407,22.568,101.047,69.569,34.366,1905.94,0.197816
DSU-SYN-24,19,100.198,140.085,24.54,105.168,76.769,32.459,1958.998,0.231475
DSU-SYN-24,20,102.107,128.884,23.771,104.609,85.813,33.814,1971.248,0.268941
DSU-SYN-24,21,106.157,124.776,24.761,109.247,83.385,29.033,1928.448,0.310026
DSU-SYN-24,22,113.582,130.401,30.188,105.776,76.826,30.382,2041.573,0.354344
DSU-SYN-24,23,110.31,125.59,24.978,111.058,75.511,30.11,2060.353,0.401312
DSU-SYN-24,24,109.918,129.396,26.63,99.392,71.892,31.859,2006.539,0.450166
DSU-SYN-24,25,100.463,128.962,23.68,110.469,66.456,29.229,1888.885,0.5
DSU-SYN-24,26,108.289,124.425,26.667,118.672,89.299,27.452,2055.13,0.549834
DSU-SYN-24,27,102.129,128.352,26.543,117.28,83.834,30.385,2098.25,0.598688
DSU-SYN-24,28,96.701,131.399,24.997,111.413,79.958,32.016,2050.758,0.645656
DSU-SYN-24,29,108.829,138.662,27.647,110.212,84.472,34.621,2037.362,0.689974
DSU-SYN-24,30,109.159,142.51,24.718,123.65,74.848,31.865,2022.095,0.731059
DSU-SYN-24,31,121.07,134.858,26.407,111.422,84.206,32.065,2090.547,0.768525
DSU-SYN-24,32,93.091,138.267,27.868,120.618,92.16,32.558,2167.082,0.802184
DSU-SYN-24,33,105.766,142.355,26.539,107.935,83.789,36.654,2131.567,0.832018
DSU-SYN-24,34,119.226,135.245,30.718,111.705,86.777,33.804,2173.04,0.858149
DSU-SYN-24,35,113.405,135.7,30.41,126.506,82.375,28.769,2168.483,0.880797
DSU-SYN-24,36,110.846,139.091,29.695,113.806,84.654,33.189,2242.249,0.90025
DSU-SYN-24,37,112.951,133.866,25.396,117.744,79.822,29.603,2188.827,0.916827
DSU-SYN-24,38,116.475,138.456,29.188,118.347,90.494,35.079,1966.144,0.930862
DSU-SYN-24,39,112.063,143.099,27.486,117.695,91.62,33.819,2257.648,0.942676
DSU-SYN-24,40,119.079,140.095,28.066,100.594,85.354,30.276,2170.549,0.952574
DSU-SYN-24,41,114.357,144.316,32.093,117.72,101.161,34.274,2065.826,0.960834
DSU-SYN-24,42,110.906,139.097,30.115,112.345,85.828,33.32,2128.234,0.967705
DSU-SYN-24,43,117.876,144.269,31.579,116.168,94.945,30.336,2064.125,0.973403
DSU-SYN-24,44,107.834,141.194,31.692,114.645,84.964,33.226,2202.825,0.978119
DSU-SYN-24,45,111.585,138.551,25.341,114.913,94.967,34.01,2112.105,0.982014
DSU-SYN-24,46,120.212,138.35,32.271,126.835,88.303,30.049,2325.124,0.985226
DSU-SYN-24,47,116.015,139.704,31.124,122.686,95.885,32.151,2187.946,0.987872
DSU-SYN-24,48,108.189,144.694,28.687,120.206,87.185,33.189,2105.529,0.990048
DSU-SYN-24,49,118.103,148.843,27.361,121.881,90.692,33.844,2059.981,0.991837
